A,B,C,D
0.534100960107,2.20721328002,45.32733,0.31478
0.544277380788,2.12035792523,44.51848,0.07224
0.497132752873,1.98731727972,44.32612,0.01430
0.41623580118,1.13654962294,44.69770,0.00526
0.731127176434,2.32302298,44.30242,0.01505
0.464139762298,1.16864410286,44.83574,0.05485
0.716236668466,2.29420642905,44.57033,0.17767
0.489555310583,1.12736649141,44.30397,0.01228
1.20410688648,2.27766990284,44.43193,0.06483
1.26195826138,1.99487010659,44.75459,0.12151
0.690545366542,2.12280205881,44.69916,0.00716
0.709414201277,2.29138869246,44.88584,0.00441
0.551239022802,2.30870221411,44.43886,0.04585
0.419982897377,1.16633888567,44.10607,0.01557
0.620472157591,2.29706523994,44.28278,0.01757
0.502938393005,2.06273405584,45.03406,0.09969
0.820644770141,2.319308739,44.28599,0.01597
0.531517870433,2.16011858237,44.51935,0.04301
0.545861058557,2.12353716433,44.25256,0.10655
0.685899192635,1.39143079345,44.13888,0.00574
,,44.97359,0.00946
0.531991970489,2.13533496346,44.90593,0.06272
0.420954988534,1.88070828634,45.67979,0.04363
0.511643091895,2.18791119175,44.45743,0.15649
0.749859181358,2.48317348178,44.54183,0.15627
0.558485214283,2.08564455738,44.59501,0.01820
0.791105233923,1.97909487626,44.69004,0.12009
0.513791392362,2.09064302384,44.78482,0.06524
1.01591047043,2.58853429156,45.22008,0.00226
0.794100994584,2.2679070395,44.67030,0.03193
0.526744965299,2.19199510884,44.23784,0.03453
0.607103767705,2.1417228088,44.59427,0.01393
0.744102888997,2.13572724285,44.80879,0.10226
0.261177392494,1.23084528013,44.75154,0.03959
0.641920831872,2.16509124427,44.08426,0.00873
0.266303423928,1.13136815805,44.34647,0.03277
0.381818392816,1.1659031094,44.41080,0.01227
0.515325575674,2.17128802563,44.44258,0.00593
0.518960553641,2.00006156738,44.48394,0.15534
0.787101118822,2.05877922051,45.03598,0.02793
0.530989195453,2.05885850874,44.61065,0.02132
0.74285855821,2.35527769547,44.70652,0.13905
0.656394533907,2.23552589431,44.83296,0.01951
0.472881803545,2.03017718745,44.32271,0.06382
0.205481231065,1.19064442437,44.84746,0.00146
0.942472225536,2.29470418828,44.66365,0.03441
0.524764690268,2.04510261243,44.76287,0.06689
0.396884094449,1.96229514922,45.10199,0.00391
0.445297486776,1.91482238389,44.64622,0.00626
0.793243573949,2.37421923977,44.87745,0.06418
0.707443260674,2.13017449748,44.09679,0.00879
0.688906212058,2.02683658976,44.27269,0.00944
0.80549861236,2.21985774734,44.44430,0.08075
1.32905305501,2.61451570389,44.93558,0.01528
0.512342188712,2.01012052222,44.09816,0.00921
0.845991391534,2.28949030267,44.33125,0.02216
0.972262913378,2.46318074355,44.44104,0.01539
0.743441726524,2.03486287012,44.33125,0.02216
0.788477927958,2.22475350087,44.44104,0.01539
0.905076326843,2.31273732904,44.88637,0.11872
0.639546035717,2.18982429828,44.30239,0.05533
0.943547942829,2.45955417819,44.22117,0.12941
0.797874278315,2.5198153327,44.76188,0.11883
0.660476881904,2.07808260166,45.09383,0.02369
0.4318028434,2.02791477425,44.44021,0.05336
0.476853529557,1.16794261636,44.54921,0.06313
0.764590255095,2.03350511337,44.65970,0.01427
0.85599848732,2.04415451733,44.79900,0.00287
0.760703039244,2.14223607305,44.18964,0.16066
0.40142662705,1.0846966586,44.25669,0.01856
0.450715833865,2.12954933714,44.35819,0.03576
0.654735099008,2.40081295091,44.91202,0.08730
0.646706937419,2.34218310164,45.05713,0.05654
1.39440260009,2.52898823103,44.56043,0.21451
0.598097730849,2.1887187206,44.78145,0.09942
0.468889198274,1.83683577399,44.77507,0.07369
0.782743501945,2.23434461283,44.36424,0.00708
0.500959470129,2.15743701416,44.17580,0.04911
0.722117876694,2.21114142556,44.40151,0.00523
,,44.20654,0.02390
,,44.59746,0.00671
,,44.17015,0.06091
,,44.31297,0.01773
,,44.52867,0.01500
,,44.68251,0.01940
