A,B,C
1.14223878456,45.32733,0.31478
1.05205419057,44.51848,0.07224
1.15330669987,44.32612,0.01430
1.21488028496,44.69770,0.00526
1.41006183022,44.30242,0.01505
1.16117900995,44.83574,0.05485
1.00754699266,44.57033,0.17767
0.940961400031,44.30397,0.01228
1.02884962705,44.43193,0.06483
1.06381018063,44.75459,0.12151
1.13806407125,44.69916,0.00716
1.37160966651,44.88584,0.00441
0.981415400281,44.43886,0.04585
1.0246171503,44.10607,0.01557
0.968373406051,44.28278,0.01757
1.32811840799,45.03406,0.09969
1.229618093,44.28599,0.01597
1.28735907722,44.51935,0.04301
0.997682223615,44.25256,0.10655
1.18420033544,44.13888,0.00574
0.893697088021,44.97359,0.00946
1.0672705455,44.90593,0.06272
1.18510105143,45.67979,0.04363
1.09969918868,44.45743,0.15649
1.1319692001,44.54183,0.15627
1.13066098211,44.59501,0.01820
1.03658872646,44.69004,0.12009
0.992304511758,44.78482,0.06524
1.65234693889,45.22008,0.00226
1.00397283855,44.67030,0.03193
1.11391895749,44.23784,0.03453
0.955072487652,44.59427,0.01393
1.2386614794,44.80879,0.10226
1.17387373657,44.75154,0.03959
1.16788445817,44.08426,0.00873
1.08343765058,44.34647,0.03277
0.968858570309,44.41080,0.01227
1.17209177412,44.44258,0.00593
1.19640263272,44.48394,0.15534
1.00841393741,45.03598,0.02793
1.04433129949,44.61065,0.02132
1.096581643,44.70652,0.13905
1.17528033527,44.83296,0.01951
1.13154554832,44.32271,0.06382
0.940458587979,44.84746,0.00146
1.04875054473,44.66365,0.03441
1.06393077714,44.76287,0.06689
0.175208105766,45.10199,0.00391
1.35488315135,44.64622,0.00626
1.30744766822,44.87745,0.06418
0.894293620651,44.09679,0.00879
1.10592798769,44.27269,0.00944
1.19782488426,44.44430,0.08075
1.05395191733,44.93558,0.01528
1.17178053799,44.09816,0.00921
1.12407154557,44.33125,0.02216
1.13074656135,44.44104,0.01539
1.12197291794,44.33125,0.02216
1.34799013232,44.44104,0.01539
1.11164606686,44.88637,0.11872
1.43438496008,44.30239,0.05533
1.16109972755,44.22117,0.12941
1.31800639345,44.76188,0.11883
1.10483146083,45.09383,0.02369
1.27889160295,44.44021,0.05336
1.0816700902,44.54921,0.06313
1.0050569339,44.65970,0.01427
1.13297381772,44.79900,0.00287
1.35946242157,44.18964,0.16066
0.998601091862,44.25669,0.01856
1.24735296965,44.35819,0.03576
1.09847748781,44.91202,0.08730
0.990140387898,45.05713,0.05654
1.0164242008,44.56043,0.21451
1.283346731,44.78145,0.09942
1.34656589745,44.77507,0.07369
1.45336178837,44.36424,0.00708
1.35904378903,44.17580,0.04911
1.24172265454,44.40151,0.00523
1.28938771792,44.20654,0.02390
1.08415240569,44.59746,0.00671
1.32333456353,44.17015,0.06091
1.12498030023,44.31297,0.01773
1.19328175285,44.52867,0.01500
,44.68251,0.01940
